"Timestamp","career","salary","nation","country","background","years","bioinformatics","position","papers","author","like","dislike","happy","tools","applications","future","question","languages"
"7/25/2008 7:09:56","academia",10000,"asia","asia","bio",0,"Genome analysis, Sequence analysis, Data and Text Mining","Post Doc / Research Scientist",4,1,"The pay, The aims of the faculty/company you work for, Flexibility of hours and holidays","The work you do day-to-day, Your achievements so far in your career",5,"blast, mfold","ncbi, google,",1,"i/o","Perl"
"7/25/2008 8:09:59","academia",,"asia","asia","bio",1,"Genome analysis, Sequence analysis, Phylogenetics","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in","Writing papers",7,"phylip,blast,mega,muscle,paml","none",3,"none","Python, Matlab"
"7/25/2008 8:49:39","academia",36178,"europe","europe","bio",7,"Genome analysis, Sequence analysis, Gene expression","Masters / PhD / Entry Level",2,0,"The area of bioinformatics you work in, Your relationship with your manager/boss, Flexibility of hours and holidays","Your relationship with your manager/boss, The pay, The aims of the faculty/company you work for",8,"ncbi blast, wu-blast, r, emboss, repeatmasker, bioperl","none",5,"NA","Perl, C/C++, R"
"7/25/2008 10:09:41","NA",,"NA","NA","NA","NA","Genome analysis, Sequence analysis, Gene expression, Systems Biology","Masters / PhD / Entry Level","NA","NA","The area of bioinformatics you work in, Your relationship with your manager/boss, The pay","The pay",10,"NA","NA","NA","NA","Perl, Java, C/C++, R"
"7/25/2008 11:10:10","academia",14000,"europe","europe","bio",3,"Sequence analysis, Genetics and population analysis, Data and Text Mining","Masters / PhD / Entry Level",2,1,"The work you do day-to-day, Your relationship with your collegues, Flexibility of hours and holidays","Your achievements so far in your career, Writing papers, Your relationship with your manager/boss",8,"blast, clustalw, bioedit, arlequin, dnasp","readseq, malign, blast",40,"NA",
"7/25/2008 13:16:33","academia",37700,"europe","europe","bio",5,"Genome analysis, Sequence analysis","Masters / PhD / Entry Level",2,1,"The area of bioinformatics you work in, Writing papers, The aims of the faculty/company you work for","The work you do day-to-day, Your achievements so far in your career, The pay",10,"NA","wordpress, connotea, delicious, facebook, linkedin",10,"in ten years time we will have fully annotated genome sequence data from thousands including all human pathogens and symbionts. the focus of academic research will be in modelling biological systems at cellular, tissue and organismal level and in integration of these models. genomics will have developed to a point where dna sequencing combined with data analysis will be the main diagnostic technology used in hospitals.","Python, R"
"7/25/2008 14:09:05","academia",38000,"NA","north america","bio",5,"Sequence analysis, Phylogenetics, Genetics and population analysis","Post Doc / Research Scientist",8,8,"Flexibility of hours and holidays","The work you do day-to-day, Your relationship with your manager/boss, The pay",5,"NA","NA","NA","NA","Java, C/C++"
"7/25/2008 15:07:55","industry",110000,"north america","north america","bio",6,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Data and Text Mining","Senior Post doc / Senior Scientist",18,3,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues","Writing papers, Your relationship with your manager/boss, The aims of the faculty/company you work for",7,"NA","NA",25,"NA","Perl, C/C++, R, SQL"
"7/25/2008 19:30:13","academia",26000,"latin america","north america","bio",7,"Sequence analysis, Phylogenetics, Genetics and population analysis","Masters / PhD / Entry Level",3,1,"The area of bioinformatics you work in, The aims of the faculty/company you work for, Flexibility of hours and holidays","The work you do day-to-day, Your achievements so far in your career, The pay",7,"population genetic software (arlequin, beast, genetree, dnasp), phylogenetics (ape for r, mrbayes, paml, beast, phylip, mega)","google docs, web alignment services",50,"NA","Perl, R"
"7/25/2008 19:52:54","industry",60000,"asia","north america","cs",1,"Gene expression, Databases and Ontologies","Masters / PhD / Entry Level",1,0,"The area of bioinformatics you work in, Flexibility of hours and holidays","Your achievements so far in your career, Writing papers, The pay",7,"NA","NA",2,"non exsistant. because the term bioinformatician will exsist but mostly work can be done by database experts just having a comp sci degree, you dont really need to understand the biology/chemistry behind stuff unless you are a computational biologist which need that knowledge.","Perl, Matlab"
"7/26/2008 3:37:03","academia",28000,"europe","europe","bio",2,"Systems Biology","Masters / PhD / Entry Level",5,3,"The area of bioinformatics you work in, Your relationship with your manager/boss, Your relationship with your collegues, Flexibility of hours and holidays","Your achievements so far in your career, The pay",7,"hmmer, muscle, jalview, cytoscape, swissprot pdb viewer","NA",1,"NA","Perl, R"
"7/26/2008 5:33:55","industry",,"asia","asia","bio","NA","Structural Bioinformatics","Masters / PhD / Entry Level","NA","NA",,,10,"NA","NA","NA","NA","Perl"
"7/26/2008 9:58:05","NA",,"NA","NA","NA","NA",,"Masters / PhD / Entry Level","NA","NA",,,"NA","NA","NA","NA","NA","Perl, R, Matlab"
"7/26/2008 11:42:17","industry",,"asia","asia","math",0,"Genome analysis, Sequence analysis, Phylogenetics, Structural Bioinformatics","Masters / PhD / Entry Level","NA","NA","The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues",,9,"NA","NA","NA","NA","Perl, Java, C/C++"
"7/26/2008 13:14:30","academia",,"asia","asia","bio",0,"Genome analysis, Sequence analysis","Masters / PhD / Entry Level","NA","NA","The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for",,10,"clc combined work bench,ncbi,pdm,trembl","google","NA","NA","Perl, C/C++"
"7/26/2008 19:10:04","academia",30000,"asia","north america","bio",4,"Genome analysis, Sequence analysis, Gene expression, Systems Biology, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",3,1,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career","Your relationship with your manager/boss, The pay",5,"mev,genespring,mpi blast","NA",1,"NA","Perl, Java, C/C++"
"7/27/2008 4:11:37","academia",50,"europe","asia","cs",8,"Genome analysis, Gene expression, Systems Biology, Data and Text Mining","Post Doc / Research Scientist",12,8,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","The pay",9,"bioconductor, galaxy, ucsc genome browser, transfac, jaspar, in-house tools","wordpress, twitter, google docs, google reader, facebook, google notebook, del.icio.us, citeulike,",30,"it's going to become more and more assimilated into mainstream biology, so that the ""stigma"" associated with being a computational rather than an experimental biologist eventually disappears. a lot of day-to-day research will be about personal genomics; sequence analysis on individuals and identifying significant genetics differences between humans. there is also going to be a lot of ""systems-based"" research and gene and protein networks for many organisms and processes will be continue to be proposed based on computational techniques.","Python, R"
"7/27/2008 10:32:09","NA",40000,"europe","europe","bio",15,"Genome analysis, Sequence analysis, Data and Text Mining","PI / Group Leader / Team Leader",10,1,"The area of bioinformatics you work in, Your relationship with your collegues, The aims of the faculty/company you work for","Your achievements so far in your career, The pay",8,"blast,sim4,fgenesh,mummer,repeatmasker,trf,censor","citeulike",10,"NA","Perl, Java, C/C++"
"7/27/2008 14:47:15","academia",31000,"asia","north america","bio",6,"Genome analysis, Sequence analysis, Gene expression","Post Doc / Research Scientist",3,2,"The area of bioinformatics you work in","The pay, The aims of the faculty/company you work for, Flexibility of hours and holidays",5,"blast, muscle","NA",10,"genomic level studies will become common place, like cloning is now. bioinformatics associated with metabolic engineering / synthetic genomics will be given more importance.","Perl, C/C++, R"
"7/27/2008 23:27:31","academia",,"europe","europe","cs",6,"Genome analysis, Systems Biology, Data and Text Mining, Databases and Ontologies","Post Doc / Research Scientist",19,15,"The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for","Writing papers",9,"NA","NA",30,"NA","Java, Ruby, C/C++, Matlab, PHP"
"7/28/2008 1:12:43","academia",36000,"north america","north america","bio",4,"Genome analysis, Sequence analysis, Gene expression, Genetics and population analysis","Post Doc / Research Scientist",3,2,"Your achievements so far in your career, Writing papers, Your relationship with your collegues","The work you do day-to-day",9,"blast, clustal","NA",50,"fully integrated with all disciplines in biology such that there is no bioinformatics.","Perl, C/C++"
"7/28/2008 4:53:41","NA",64911,"europe","oceana","bio",8,"Genome analysis, Sequence analysis, Phylogenetics, Structural Bioinformatics, Gene expression, Genetics and population analysis, Systems Biology, Data and Text Mining, Databases and Ontologies","Post Doc / Research Scientist",3,0,"The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for","Your achievements so far in your career, The pay",8,"galaxy, ucsc genome browser","galaxy, ucsc genome browser, google groups",45,"moving with new technologies - e.g. microarrays might be on the way out, high-throughput sequencing might be on the way in.  covering proteomics to a greater degree.","Perl, R"
"7/28/2008 8:39:42","academia",27000,"europe","europe","bio",1,"Genome analysis, Sequence analysis, Phylogenetics, Systems Biology","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues, Flexibility of hours and holidays","The pay",9,"blast, clustalw, phylip package, phyml package, paml package, emboss package","pubmed, ncbi web server, ebi web server",40,"in my point there are two main fields that will be more and more separated, and worked by really different kind of people: genomics and proteomics. indeed, we have access to more and more genomes, that allow us to focus on particular organisms to understand underlying mechanisms without real aims. but on the other hand, bioinformatics, in france and worldwide i guess, tend to get closer to biomedicine, with the goal to create vaccines and medicines, in an oriented way.","Perl, Java, Python, C/C++, R, SQL"
